d0a17616-7299-4767-9f38-1e03b44bc96f "193.18,193.12,193.05,192.70,192.37,192.28,192.27,192.39,192.87,194.08,195.12,194.39,193.26,193.55,196.12,199.53,198.38,194.57,193.08,193.39,194.27,194.00,192.80,192.28,192.47,193.14,193.39,192.77,192.23,192.26,192.67,192.96,193.03,193.36,194.00,193.90,193.32,193.79,196.37,199.10,197.07,193.65,192.74,193.37,194.32,193.88,192.70,192.21,192.43,193.13,193.56,192.97,192.31,192.29,192.83,193.27,193.03,192.76,193.00,193.39,193.60,194.34,196.20,197.41,195.48,193.28,192.80,193.35,193.95,193.51,192.63,192.23"
e03aded7-68f3-4776-8477-2ab88248fee3 "603.47,600.42,597.20,595.78,593.55,588.21,590.47,610.64,641.19,645.83,630.43,633.57,666.82,704.36,713.59,715.50,727.46,737.83,743.93,754.23,755.18,713.97,656.53,633.18,633.11,622.93,602.30,592.15,591.79,595.47,606.05,629.63,646.56,631.98,616.97,634.85,683.87,712.69,696.77,685.59,707.74,750.62,784.23,796.59,785.73,743.51,692.48,665.85,653.33,630.23,603.80,591.76,593.26,603.75,617.62,629.13,627.66,615.81,622.88,669.03,720.89,713.03,672.33,676.31,741.30,808.08,821.53,819.25,828.49,815.66,766.45,714.02"
230627d0-8fea-4a7e-94ca-60d46daa3d87 "1169.55,1210.27,1204.09,1167.79,1150.04,1150.10,1140.38,1117.39,1110.47,1116.62,1132.91,1153.90,1146.56,1119.38,1120.26,1183.10,1265.44,1250.61,1166.65,1141.69,1171.62,1186.14,1151.76,1136.58,1162.09,1197.94,1207.92,1188.55,1161.94,1128.97,1112.63,1114.36,1134.67,1148.28,1137.08,1138.48,1154.23,1155.15,1157.70,1210.03,1262.47,1245.86,1186.16,1167.65,1184.78,1176.53,1147.74,1136.62,1158.15,1196.43,1225.29,1209.87,1168.75,1132.68,1120.12,1129.73,1150.70,1144.15,1125.18,1127.74,1163.91,1192.77,1185.33,1195.35,1237.71,1249.95,1226.79,1205.03,1196.25,1161.86,1132.92,1132.11"
43203817-e16c-41ec-81e2-e905ce9718ff "178.22,175.28,168.56,163.50,161.64,162.41,165.67,169.90,172.61,175.58,180.47,185.49,185.63,182.23,178.50,176.31,171.85,166.41,168.31,185.15,203.02,200.41,184.11,176.27,178.24,176.23,166.41,161.84,161.86,164.16,169.84,174.57,174.43,170.92,171.64,183.58,199.11,196.83,180.92,172.39,172.56,176.06,181.48,190.26,199.37,201.64,198.30,192.15,183.26,172.97,165.50,162.10,161.81,166.07,176.84,180.77,173.67,168.68,177.20,200.84,209.07,196.45,177.35,172.80,176.61,180.12,179.64,182.58,190.58,200.42,206.69,201.53"
07cc9cd9-2113-4d11-9d40-f7f4b28918e1 "243.10,244.43,242.64,240.25,240.11,242.22,245.03,246.42,247.55,249.93,251.53,250.75,250.52,252.74,253.40,250.12,247.45,248.39,250.00,247.42,243.54,242.07,242.51,242.79,242.51,242.26,241.85,241.27,241.57,243.16,244.57,244.91,245.56,247.26,248.46,248.35,248.61,249.38,248.63,246.56,245.75,246.46,246.40,244.54,242.83,242.41,242.62,242.66,242.62,242.49,242.02,241.64,242.12,243.37,244.13,243.88,243.96,245.22,246.58,246.58,245.94,245.78,245.74,245.17,244.58,244.45,244.23,243.42,242.64,242.43,242.56,242.62"
286e0cf9-c67c-4a5a-ab52-c605ec12e16b "252.90,228.66,191.48,174.19,177.50,193.37,215.80,248.60,289.52,311.31,310.95,306.09,312.14,326.99,340.19,345.35,343.07,341.34,345.07,346.01,339.84,326.59,307.53,281.19,246.37,212.24,190.34,180.25,177.96,187.87,219.90,266.58,294.04,298.56,299.57,306.30,314.42,321.12,328.39,336.69,346.05,354.01,355.27,348.02,337.65,327.90,312.52,287.54,254.59,219.54,194.06,182.41,182.58,195.75,223.08,253.50,274.12,288.05,301.32,310.72,314.26,319.44,332.87,348.02,356.89,359.63,358.11,352.22,341.01,325.14,306.57,282.38"
420c7a21-e53f-4b13-b03c-9c38406941a9 "136.06,133.98,132.07,133.17,135.87,137.46,137.24,136.57,136.52,137.29,138.77,140.56,141.49,141.25,141.39,142.21,141.56,138.78,137.08,138.04,139.20,138.80,139.50,143.82,149.13,150.68,148.75,147.28,147.60,148.34,148.59,148.55,148.44,148.57,149.56,150.93,150.73,148.10,145.84,146.49,148.27,147.57,145.31,145.09,147.04,148.52,148.94,150.53,153.42,155.24,154.85,153.87,153.69,154.04,154.19,153.86,153.29,152.99,153.46,154.24,154.15,153.08,152.42,152.88,153.43,152.88,151.85,151.68,152.48,153.32,153.77,154.21"
bfb749e5-1271-4c35-8a59-dd8d227a31f1 "194.48,213.83,207.50,208.30,241.17,281.70,281.66,260.88,253.20,239.59,207.05,184.89,181.49,179.62,169.37,162.67,163.80,163.08,159.81,161.76,164.41,158.57,154.58,167.05,200.63,217.73,201.85,204.71,253.72,308.00,304.17,272.12,253.95,234.82,207.08,189.24,182.14,173.75,164.13,161.40,165.24,165.28,160.54,159.67,162.38,161.37,159.39,167.09,186.90,196.67,188.37,200.32,265.53,340.82,340.83,295.09,265.93,246.82,219.81,197.64,183.41,169.93,160.80,162.55,170.48,168.72,160.31,159.61,166.71,169.06,165.27,167.31"
297eac34-baa1-4883-b4af-3b5e163d7649 "387.14,384.11,380.98,377.92,375.99,375.51,376.30,378.13,379.98,381.26,382.22,383.57,385.37,387.00,387.73,387.84,387.74,387.82,388.45,389.11,389.24,389.08,389.07,388.96,387.67,383.77,378.93,376.35,375.40,375.37,376.54,378.81,380.55,381.40,382.94,384.79,385.43,385.23,385.64,386.78,387.62,388.07,388.49,388.85,389.10,389.26,389.28,388.82,387.28,384.10,379.94,376.86,375.48,375.24,375.84,377.21,379.22,381.45,383.42,384.48,384.50,384.65,385.89,387.71,388.91,389.32,389.57,389.92,389.96,389.44,388.64,387.81"
3ad1a1cc-41a8-4dfa-aecf-f09339e4a363 "849.23,849.62,849.17,848.03,847.04,846.87,847.87,850.12,852.82,854.88,855.31,854.47,854.06,855.03,855.70,852.96,848.94,847.98,851.22,855.33,854.06,849.52,847.98,850.19,852.20,851.92,850.66,849.77,849.78,851.03,853.23,853.69,852.09,851.70,854.57,857.68,856.08,852.40,851.56,852.89,852.54,850.84,851.03,853.03,853.41,851.54,850.60,851.72,853.27,853.34,852.11,851.16,851.44,852.72,853.76,853.39,852.41,852.65,854.29,855.29,854.20,852.56,852.27,852.98,853.20,852.70,852.42,852.65,852.78,852.63,852.55,852.64"
8c61da8f-52c7-4a89-8895-7874c2037cce "51.33,40.75,40.04,39.49,38.22,40.19,48.20,55.89,53.57,53.10,59.90,71.63,82.94,93.73,103.78,110.82,116.32,120.28,120.86,117.10,110.00,102.32,90.14,71.36,54.53,45.18,40.84,39.02,39.30,42.48,49.07,54.84,56.58,58.15,64.23,75.03,85.50,93.27,101.41,110.40,116.98,119.48,118.48,114.97,109.65,101.88,89.39,71.00,53.77,45.10,42.57,42.11,42.46,45.04,50.91,57.41,61.41,65.29,70.82,77.11,84.13,93.46,103.76,112.01,117.60,120.73,121.17,118.73,113.46,105.55,92.60,72.61"
ab066aba-7abf-4e5e-b855-f4cc0d932804 "322.60,346.69,337.33,314.74,317.08,355.01,398.56,404.94,449.86,544.81,578.95,539.67,484.17,448.96,446.27,463.44,462.80,440.26,433.87,457.70,466.54,413.76,350.03,328.22,336.22,349.47,338.29,321.46,325.85,353.73,389.75,420.37,471.53,538.57,563.65,537.55,495.61,458.47,422.44,411.30,425.36,441.24,451.64,467.93,469.97,428.61,366.79,333.55,334.16,354.57,360.84,344.36,340.26,367.56,427.26,475.98,499.92,537.40,585.83,605.24,575.53,492.92,414.82,402.31,434.88,459.63,464.74,483.71,497.82,461.07,389.62,349.39"
d02c9a86-2400-4dec-b11f-0035235df287 "59.29,58.57,57.54,56.56,56.43,56.93,57.27,57.53,59.02,61.57,62.70,62.49,62.42,62.96,63.19,62.98,62.99,63.33,63.52,63.48,63.36,63.01,62.12,60.61,59.25,58.36,57.46,56.69,56.57,57.02,57.50,58.04,59.50,61.60,62.80,63.15,63.45,63.78,63.77,63.44,63.26,63.41,63.46,63.26,63.04,62.68,61.73,60.19,58.93,58.13,57.32,56.74,56.82,57.43,57.96,58.38,59.34,60.66,61.40,61.67,62.18,62.86,63.19,63.24,63.40,63.63,63.65,63.48,63.32,63.00,62.09,60.51"
61f1b89e-ed5b-420d-8750-7eb3a42af251 "2301.00,2451.33,2169.12,1799.68,1648.15,1746.47,2166.03,2717.48,2959.22,2920.18,2883.54,2968.12,3089.25,3167.05,3265.13,3438.27,3552.66,3509.20,3372.27,3234.05,2990.63,2542.59,2226.99,2413.20,2750.82,2572.05,2018.56,1767.89,1797.34,1905.03,2165.74,2599.68,2848.71,2793.98,2843.62,3116.81,3160.93,2909.01,2920.56,3369.41,3669.37,3706.06,3609.12,3418.56,3133.26,2784.59,2575.37,2552.18,2469.18,2197.76,1968.04,1925.15,1906.19,1805.78,1812.10,2083.01,2522.92,2907.98,3205.72,3365.71,3240.50,3008.73,3124.48,3485.32,3628.29,3560.55,3521.94,3527.57,3330.41,2842.05,2461.73,2347.11"
5037c159-f289-40a4-beb6-156f96ca9ce5 "447.96,330.33,302.39,337.25,324.58,315.72,338.17,377.94,362.81,401.51,611.39,767.57,517.51,362.69,553.07,1048.62,972.41,586.74,747.05,1574.32,1887.30,1473.94,989.35,750.28,560.81,432.43,356.40,306.36,285.01,308.66,403.57,473.42,452.59,485.42,598.64,582.34,445.95,450.29,755.65,1024.49,747.54,544.36,957.28,1854.74,2031.23,1619.59,1152.88,901.50,611.16,436.64,404.92,382.36,312.19,300.04,443.09,609.08,489.61,368.14,439.93,648.39,698.77,612.57,699.93,773.53,668.34,732.07,1392.97,2052.93,2071.67,1756.33,1436.02,1093.40"
94ef1d46-46b6-4b39-a0c3-497472af8ff7 "13302.52,13407.08,13415.40,13246.95,13324.87,13976.14,14696.37,14401.67,14095.79,14414.29,14964.92,15009.24,14798.88,14911.14,15059.70,15087.93,15169.27,15275.62,15134.09,14754.75,14601.08,14709.65,14408.03,13678.27,13387.14,13485.62,13544.09,13416.60,13517.85,14126.15,14656.80,14569.39,14586.26,15055.92,15410.56,15274.24,15130.03,15336.70,15516.44,15505.70,15550.53,15641.56,15473.74,15106.54,15013.34,15106.42,14663.34,13789.38,13462.74,13584.98,13708.78,13576.41,13599.54,14006.30,14443.08,14551.12,14716.62,15038.66,15107.92,14905.71,14981.86,15379.17,15548.21,15449.17,15515.75,15752.88,15722.76,15423.72,15243.91,15154.13,14592.13,13799.42"
4318f21d-c4a1-48b3-86d7-684e56912be9 "449.68,556.08,591.55,459.51,409.91,510.65,782.08,820.12,584.93,553.76,819.95,1324.55,1545.64,1553.44,1681.81,1818.78,1787.52,1624.88,1484.83,1381.90,1182.11,840.94,589.24,477.53,451.33,485.77,518.17,484.52,482.47,647.19,957.04,909.41,612.32,573.13,947.15,1530.97,1607.39,1414.83,1525.60,1823.02,1916.79,1738.35,1479.31,1325.24,1084.65,792.46,622.22,539.12,486.01,472.66,498.14,535.64,608.26,751.49,902.54,846.96,694.42,744.88,1143.49,1517.91,1471.91,1435.38,1750.42,2020.78,2026.10,1829.24,1650.12,1484.11,1120.55,810.77,704.00,598.55"
b0409257-0346-47f9-b219-fe34a2790b9b "67.25,68.59,68.00,65.84,65.00,65.29,66.26,67.54,68.78,68.95,67.92,67.88,69.49,70.80,70.10,69.44,70.48,72.44,73.29,72.64,71.52,70.42,68.84,67.58,67.35,67.76,67.34,65.99,65.21,65.25,66.05,67.52,68.38,67.64,66.82,67.43,69.55,70.82,69.31,68.30,70.32,74.67,76.36,74.58,72.82,71.79,70.19,68.56,68.04,67.84,66.76,65.72,65.58,66.01,66.55,67.15,67.53,67.14,66.85,67.86,70.09,70.37,68.11,67.54,71.24,77.68,79.21,76.79,75.03,74.26,72.47,70.19"
f7b58aa6-c652-49ef-b113-918c65bd44b3 "81.86,79.29,84.76,89.66,93.09,107.20,137.55,160.24,164.05,173.08,195.01,207.72,212.57,224.35,238.29,243.79,240.32,232.01,223.83,214.43,187.46,136.49,100.99,90.94,89.25,87.03,86.57,90.54,95.00,107.82,141.96,175.72,168.08,144.98,156.70,196.71,213.89,203.93,202.89,221.40,231.94,225.62,210.79,196.70,170.94,130.24,103.03,92.50,89.14,88.50,89.72,93.42,104.97,128.78,154.25,159.43,150.57,157.38,188.88,216.80,221.51,220.62,234.72,248.25,249.32,238.88,224.99,212.87,181.36,132.89,107.61,101.30"
ad32cba7-5559-48e9-b193-f820790c812a "147.32,138.55,109.10,76.15,60.16,54.46,55.60,71.04,108.92,140.58,146.29,140.52,141.30,147.20,147.94,144.04,143.27,143.63,145.16,150.48,155.44,156.11,154.85,153.32,150.27,139.14,109.46,76.41,59.97,57.28,65.81,87.03,113.64,134.25,146.59,151.74,150.79,143.78,132.26,126.01,133.23,145.13,150.46,151.40,154.93,159.91,159.75,154.02,148.50,136.95,108.68,78.57,65.45,63.53,66.66,75.76,94.49,121.31,142.59,151.74,149.34,139.19,129.72,131.30,144.24,154.71,157.96,162.02,169.02,171.03,164.29,151.99"
17cf7aca-35d2-4d3c-966a-1e436e9da42f "512.22,471.35,429.93,403.64,393.40,388.67,385.76,393.75,429.81,484.11,486.90,460.43,484.79,577.58,635.13,598.91,536.95,530.49,587.78,683.77,739.07,757.64,762.56,717.68,608.91,508.88,452.01,414.45,393.56,391.25,405.16,430.63,450.74,466.49,467.21,470.63,533.34,646.39,679.72,602.26,519.85,527.04,634.98,740.30,748.67,750.18,801.60,808.20,707.03,544.16,449.37,407.40,392.43,402.91,437.82,464.06,453.10,452.36,475.53,521.49,608.59,677.89,658.71,573.09,522.19,561.48,663.81,721.00,711.73,752.58,845.09,864.31"
e6fdd9d7-2a8c-4134-bfda-338ca96e8b42 "6538.79,6426.51,6273.83,6201.11,6257.49,6404.01,6578.09,6662.82,6596.07,6499.41,6438.96,6329.53,6019.37,5451.12,4957.71,4719.92,4649.57,4784.34,5250.90,5892.11,6359.84,6683.56,6928.76,6950.15,6654.52,6206.31,6041.35,6144.23,6267.36,6373.51,6556.67,6714.50,6692.01,6534.98,6406.13,6245.55,5827.43,5283.09,4945.21,4840.31,4859.71,4962.78,5181.19,5539.59,6075.70,6687.51,7017.34,6941.53,6602.60,6279.62,6151.37,6203.35,6312.67,6460.92,6731.05,7039.35,7158.87,7029.38,6742.18,6360.58,5825.30,5314.44,5057.99,5004.92,5010.21,5025.89,5187.42,5633.03,6245.90,6735.67,6976.34,6988.89"
61412610-9fd5-4ec6-86e9-ba6913dfa9d4 "36.48,36.32,36.69,36.48,35.79,35.59,35.99,36.38,36.47,37.10,38.33,38.63,37.64,37.36,39.29,42.92,44.38,43.06,41.16,39.86,39.58,40.66,41.38,39.19,36.67,36.17,37.01,37.08,35.92,35.41,35.64,36.31,37.51,38.76,39.14,37.78,36.82,38.30,43.18,46.10,44.78,43.59,44.03,44.08,42.66,42.05,42.11,39.61,37.03,36.77,37.87,37.54,35.94,35.30,35.73,37.72,40.06,39.94,37.78,36.43,37.09,40.98,45.12,44.27,41.96,43.05,46.24,46.68,43.95,42.31,41.84,39.67"
63f8082a-8763-4454-bb18-befb68a6888d "1040.23,1048.10,1044.82,1038.69,1036.93,1035.12,1032.00,1037.24,1061.68,1082.12,1065.51,1046.47,1045.06,1048.75,1046.78,1043.51,1044.16,1045.98,1055.61,1074.10,1078.02,1051.91,1036.75,1041.09,1048.45,1041.24,1032.65,1032.19,1033.29,1031.98,1035.10,1052.57,1074.11,1067.80,1050.90,1046.20,1047.50,1045.50,1042.74,1042.01,1039.45,1040.96,1056.59,1082.92,1081.75,1052.09,1036.41,1038.06,1045.02,1041.98,1031.89,1026.72,1027.19,1033.61,1045.76,1059.78,1065.10,1058.39,1051.28,1049.02,1047.14,1043.30,1040.82,1039.17,1036.76,1042.24,1064.94,1091.93,1080.45,1046.72,1035.04,1039.91"
abf06b16-9024-4972-9f6a-23825405ef47 "2470.09,2470.61,2465.15,2458.88,2456.45,2458.42,2461.52,2462.84,2464.18,2469.41,2478.07,2481.07,2475.67,2471.13,2473.10,2477.75,2478.12,2473.55,2469.45,2469.10,2470.90,2472.05,2470.66,2467.46,2465.10,2465.13,2465.52,2463.00,2459.63,2459.65,2463.37,2466.36,2466.25,2467.09,2471.41,2475.23,2473.65,2470.12,2469.92,2472.70,2473.63,2470.71,2467.41,2466.86,2468.48,2469.59,2468.30,2465.67,2464.35,2465.00,2465.77,2464.66,2462.80,2462.69,2464.69,2466.68,2467.07,2466.99,2467.98,2469.34,2469.42,2468.42,2467.92,2468.40,2468.81,2468.22,2467.05,2466.37,2466.66,2467.33,2467.17,2465.86"
bbf264fb-565a-4640-b502-34b6f442d369 "279.99,279.58,278.77,277.37,277.50,279.77,283.04,286.16,289.97,293.41,293.25,290.44,290.09,293.25,294.93,294.00,293.89,296.05,296.58,294.30,292.14,291.55,289.26,284.39,281.28,280.72,280.30,278.76,277.96,279.51,283.70,289.39,293.33,294.22,292.78,291.56,292.58,294.03,293.21,291.81,293.81,297.55,298.48,296.18,293.94,293.29,290.38,285.30,282.57,281.96,280.44,278.35,278.36,281.26,285.22,287.62,289.68,292.34,293.88,294.26,294.71,294.68,293.79,294.36,297.62,300.37,300.45,298.96,297.76,296.15,292.00,286.55"
01f0df43-1f65-4ae5-b99c-822474b47572 "208.02,207.67,207.06,206.61,206.30,206.41,207.42,209.05,209.43,208.83,208.78,209.30,209.43,209.04,208.94,209.20,209.41,209.78,210.36,210.48,209.74,208.74,208.36,208.82,209.45,208.80,207.32,206.49,206.45,207.27,208.63,209.28,208.90,208.72,209.68,210.91,210.66,208.97,208.18,208.65,209.71,210.59,210.80,210.40,209.67,209.10,209.31,209.86,209.53,208.27,207.34,207.18,207.57,208.02,208.11,207.96,208.04,209.44,211.60,212.06,210.41,208.74,208.70,209.97,211.15,211.06,210.77,211.05,211.29,211.38,211.04,210.15"
7928e882-dc83-4e9c-a720-d2caf514b0f0 "475.91,474.34,473.40,472.33,471.77,472.46,473.27,473.93,477.14,484.13,489.26,489.28,488.90,491.46,493.99,493.69,491.16,489.21,487.95,485.80,483.71,482.47,480.35,476.40,473.32,472.85,473.31,472.52,471.57,472.21,474.34,477.39,481.09,484.69,486.51,487.23,489.04,492.15,494.05,493.45,492.16,492.54,493.15,491.75,488.84,486.51,483.91,479.31,475.60,474.37,473.43,471.67,471.06,473.01,477.04,480.12,481.70,483.89,486.80,489.64,492.41,494.45,494.79,494.07,494.05,494.52,493.55,490.62,487.76,485.86,482.78,478.28"
aeb680cc-c431-4cd9-8c43-c8a6f5809c01 "62.74,56.85,53.52,52.56,55.86,67.45,78.61,78.67,80.60,91.11,101.18,99.98,92.32,86.05,79.12,73.42,78.02,90.56,102.19,112.52,125.08,123.98,99.02,73.63,63.17,57.62,54.82,56.68,63.75,71.85,75.91,81.59,89.30,90.57,94.60,106.90,111.05,93.33,73.25,70.75,87.30,104.75,106.10,113.70,133.99,140.16,118.78,81.74,64.67,59.13,56.75,58.20,65.11,75.39,80.98,85.58,92.73,98.69,108.73,118.23,116.55,98.22,79.05,75.50,86.76,100.18,101.69,110.60,133.88,143.41,126.18,88.53"
438bb06b-8bc3-4ef2-a1a2-a691ed1ecc20 "2302.01,2320.43,2351.88,2387.60,2415.72,2431.18,2441.14,2449.98,2457.85,2465.08,2482.13,2517.92,2563.05,2599.67,2614.62,2603.54,2570.77,2537.70,2522.14,2520.72,2517.80,2510.93,2545.03,2649.33,2781.77,2844.89,2823.08,2790.74,2792.58,2812.32,2823.25,2825.09,2819.11,2817.90,2837.87,2872.67,2874.61,2809.76,2743.69,2754.86,2807.93,2801.32,2742.79,2727.57,2770.80,2809.64,2827.12,2878.11,2963.96,3019.94,3013.32,2988.41,2985.19,2995.19,2995.60,2980.94,2964.83,2960.23,2972.76,2989.37,2987.24,2965.09,2950.52,2958.51,2969.45,2958.24,2934.55,2926.57,2941.41,2962.87,2980.06,2996.83"
a25fb90a-98c2-48ae-ad70-13f9b06c60ba "196.53,196.98,197.72,196.90,195.13,194.04,193.80,195.15,198.92,202.08,200.92,198.04,197.71,201.63,204.72,202.16,197.46,196.31,198.66,201.83,201.58,198.41,196.73,196.65,198.00,199.09,197.49,195.06,193.63,194.01,197.04,200.40,199.71,197.96,198.75,202.26,205.69,205.86,203.48,201.64,201.12,201.66,203.02,203.26,202.06,200.52,199.16,199.91,201.74,200.65,197.16,194.29,194.28,198.29,201.99,199.58,195.77,196.14,201.53,206.20,205.53,202.24,201.51,202.31,203.29,203.19,201.56,200.57,200.40,200.66,201.94,202.34"
5afa4cbd-c268-4626-a9a2-2da50010bc14 "96.95,106.55,113.89,122.75,133.74,144.68,151.59,153.56,148.26,131.65,106.41,91.48,88.23,86.59,81.98,80.78,85.59,91.44,89.01,84.46,84.22,86.54,91.99,103.12,115.50,120.53,120.25,128.68,148.17,162.37,165.81,167.16,166.69,152.04,118.82,93.58,85.70,83.86,82.68,82.42,84.71,87.63,86.91,85.11,84.65,88.32,98.57,109.27,110.30,106.06,107.44,123.53,147.01,157.83,158.25,162.95,168.35,157.78,120.46,91.11,83.97,82.51,81.35,82.76,87.67,90.11,87.15,86.19,90.03,96.62,103.67,109.20"
1d62593d-98de-448b-87f3-9dacc1fe3b19 "473.51,452.91,449.23,454.29,448.53,439.29,437.19,440.42,442.44,444.41,449.65,452.43,445.61,438.72,444.96,475.62,506.03,492.52,470.12,471.87,493.66,513.77,516.91,503.93,476.71,455.37,453.31,460.27,450.65,435.28,432.01,440.88,458.26,459.70,452.03,449.27,445.22,444.79,464.51,505.51,511.60,481.95,472.03,502.25,540.43,545.95,537.41,524.38,499.13,477.51,473.79,471.91,451.56,434.65,433.26,448.30,467.42,460.39,444.57,439.42,443.63,463.09,496.41,505.92,476.86,455.99,473.04,529.38,556.66,539.43,530.61,540.95"
674cf614-e840-4b08-9102-dc4831e7ec97 "113.57,110.92,110.25,110.86,111.11,110.87,111.07,112.96,116.08,117.02,117.09,117.09,114.80,113.64,117.98,127.19,130.26,125.61,119.63,117.32,116.35,114.77,114.42,114.68,113.01,111.23,111.86,113.23,111.75,108.56,108.30,113.46,125.72,123.92,115.65,113.49,116.45,120.96,124.04,126.93,128.64,128.08,126.14,123.77,118.66,114.84,113.75,112.68,111.52,112.41,114.66,114.57,110.97,108.83,110.87,122.84,128.70,120.81,113.44,114.20,119.77,122.91,121.74,122.24,125.72,129.66,131.29,128.06,119.22,112.88,110.75,111.20"
f08dbde2-c3ab-4f11-83ab-57f9fcd688c6 "848.61,852.43,852.83,847.28,842.58,842.88,845.62,846.32,845.41,845.30,846.28,847.65,848.71,848.52,846.82,845.07,844.94,846.31,848.46,850.79,852.61,852.40,849.75,846.76,845.38,845.01,842.93,838.89,835.81,835.62,837.39,838.65,838.18,837.04,837.08,838.53,839.76,839.33,837.41,835.65,835.79,838.26,841.07,841.84,840.98,840.22,839.52,837.87,835.95,834.63,833.08,830.59,828.57,828.57,830.02,830.88,830.14,828.95,828.93,830.23,831.41,830.77,828.69,827.52,828.81,831.57,833.19,832.53,831.20,830.75,830.79,830.17"
2e248334-532d-4dfc-bf0f-c07fe667bd71 "30.60,30.50,30.07,29.75,29.72,29.86,30.01,30.08,30.16,30.33,30.61,30.95,31.11,31.03,30.84,30.67,30.64,30.68,30.70,30.79,30.95,31.02,30.93,30.76,30.53,30.16,29.81,29.66,29.71,29.92,30.14,30.23,30.28,30.47,30.78,31.01,31.02,30.88,30.79,30.80,30.77,30.62,30.55,30.71,30.96,31.06,31.04,30.91,30.63,30.22,29.87,29.73,29.76,29.90,30.03,30.12,30.28,30.55,30.75,30.81,30.84,30.92,31.01,31.04,30.95,30.77,30.72,30.85,30.97,30.98,30.95,30.87"
a9842951-a198-4221-abe9-53860b3fdcb3 "168.16,168.88,166.68,163.05,161.09,161.16,162.81,165.13,166.97,169.20,172.35,175.09,175.81,174.69,173.33,172.38,171.34,169.82,168.77,169.02,169.99,170.27,170.02,170.34,170.70,169.62,166.99,164.41,162.65,162.03,162.67,164.28,165.99,167.68,170.37,173.47,175.01,174.30,172.51,171.04,170.31,169.90,169.35,169.11,169.99,171.69,172.76,172.63,171.75,170.29,168.06,165.51,163.52,162.81,163.53,165.04,166.70,169.18,173.28,177.28,178.79,177.92,176.39,175.26,173.81,171.47,169.51,169.41,171.04,173.12,174.51,174.91"
b574c728-d02c-43a7-8829-9d47313fe962 "106.63,106.71,107.28,108.70,110.43,111.80,113.30,115.45,117.08,117.19,116.82,116.09,113.64,110.31,108.50,108.32,108.17,107.24,106.63,107.06,107.83,108.00,107.81,107.77,107.77,107.79,108.32,109.56,110.65,110.86,111.31,113.10,114.79,114.12,112.30,111.38,110.83,109.54,108.26,107.89,108.06,107.95,107.66,107.75,108.14,108.37,108.30,108.15,108.08,108.26,108.82,109.51,109.80,109.83,110.36,111.49,112.08,111.37,110.31,109.80,109.56,109.09,108.55,108.29,108.23,108.17,108.19,108.35,108.46,108.39,108.33,108.43"
a508f764-de90-466c-a229-037d9d2a0276 "314.06,309.63,307.22,306.61,306.45,305.99,306.53,309.67,314.52,317.59,318.51,319.50,319.77,318.37,317.72,319.66,321.62,320.26,318.63,319.78,321.34,319.48,316.27,313.92,311.33,308.19,306.36,306.40,306.75,306.24,306.34,308.60,312.17,314.40,314.58,314.07,313.84,314.30,315.60,316.89,316.63,315.43,315.31,316.55,316.94,315.13,312.44,310.28,308.58,307.17,306.49,306.48,306.41,306.12,306.54,308.31,310.48,311.32,310.88,310.60,310.99,311.72,312.62,313.23,312.83,311.87,311.85,312.93,313.19,311.34,309.00,307.77"
7e266947-30cf-4384-9af9-867716e38883 "390.47,377.02,367.69,374.55,388.01,391.48,388.79,399.59,421.37,427.25,418.10,410.12,410.12,408.97,402.40,395.85,391.42,389.56,393.89,400.27,400.62,392.93,386.40,386.16,386.77,381.28,375.23,377.71,384.56,386.11,386.19,395.25,407.00,406.41,399.79,401.66,406.42,399.37,387.79,387.00,392.46,393.25,393.47,399.41,401.54,392.44,384.05,384.67,383.90,374.91,369.38,374.29,385.35,392.34,397.44,407.50,417.97,422.46,424.03,425.51,422.79,411.78,400.65,398.97,399.50,396.60,397.58,406.10,410.80,404.91,397.71,396.93"
7845f591-4f25-40c7-b207-bc69268d772f "2155.24,2134.23,2119.35,2113.67,2116.37,2126.40,2141.23,2156.06,2168.40,2184.98,2210.30,2234.91,2247.53,2250.83,2248.14,2243.14,2240.73,2239.66,2237.95,2236.26,2234.09,2224.97,2208.77,2185.97,2156.90,2130.10,2115.73,2113.72,2121.69,2137.00,2152.45,2163.99,2175.35,2195.33,2223.45,2244.27,2251.49,2251.60,2252.81,2254.08,2248.30,2234.13,2224.19,2225.69,2227.07,2219.72,2204.70,2181.69,2151.54,2127.52,2117.05,2116.80,2123.77,2136.16,2150.91,2165.41,2180.81,2198.03,2212.58,2223.34,2234.76,2248.48,2259.48,2262.31,2256.55,2247.80,2243.37,2241.38,2236.06,2225.53,2210.27,2185.78"
7f763e3d-f9df-4736-bf49-e3b8d1d4704b "308.47,307.92,310.71,318.17,326.36,334.41,343.73,351.65,353.17,349.34,347.09,350.48,358.70,367.21,371.01,369.52,369.24,376.09,384.27,381.17,365.11,350.22,347.29,353.42,360.12,362.15,360.88,360.38,363.80,371.20,378.24,378.82,373.64,372.40,379.26,386.62,385.65,379.04,376.71,381.46,387.17,387.74,385.17,382.82,380.07,376.05,373.98,377.21,382.72,385.10,383.81,383.42,386.37,390.48,391.83,389.56,387.13,387.97,391.33,393.29,391.91,389.86,390.44,393.16,394.99,394.26,392.02,389.86,388.52,388.18,388.64,389.23"
